toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,cdpp,pl_perturbed
4479.01,126606859,CP,21h04m23.27s,316.096939,+24d39m13.23s,24.653674,90.926,0.07,-0.07,0.0,-121.112,0.07,-0.07,0.0,2459797.406342,0.001633,-0.001633,0,1.1589013,7.7e-06,-7.7e-06,0,1.1688702,0.1999444,-0.1999444,0,3470.6759302,277.00897,-277.00897,0,2.6829722,0.4672743,-0.4672743,0,88.1856149,,,,781.5723494,,,,12.9374,0.008,-0.008,0,80.6532,0.2566,-0.2566,0,3449.0,157.0,-157.0,0,4.80176,0.0049529,-0.0049529,0,0.427389,0.012702,-0.012702,0,2021-10-07 00:18:59,2023-03-16 10:10:02,1545.4386803130703 ppm,2.698586078587423
1237.02,120960812,KP,19h06m33.21s,286.638391,+39d29m16.45s,39.487904,-0.455,0.04,-0.04,0.0,6.169,0.044,-0.044,0.0,2458685.409943,0.002724,-0.002724,0,6.238755,3.06e-05,-3.06e-05,0,3.6178567,0.482282,-0.482282,0,373.5681138,36.626076,-36.626076,0,2.9728283,1.2901354,-1.2901354,0,587.1290759,,,,1255.4607699,,,,10.2768,0.006,-0.006,0,243.249,1.4055,-1.4055,0,6212.0,132.796,-132.796,0,4.17664,0.0924886,-0.0924886,0,1.47768,0.0878593,-0.0878593,0,2022-06-02 21:17:12,2023-03-15 16:02:02,280.42236876420156 ppm,3.451615185158785
4593.01,399954349,KP,19h10m25.37s,287.605703,+49d31m24.22s,49.523394,13.516,0.036,-0.036,0.0,32.603,0.035,-0.035,0.0,2458689.578278,0.002453,-0.002453,0,7.8344688,2.69e-05,-2.69e-05,0,3.1260803,0.1902987,-0.1902987,0,2017.3628771,127.67857,-127.67857,0,3.7973353,0.3555673,-0.3555673,0,51.6399559,,,,683.7010001,,,,11.6052,0.006,-0.006,0,153.676,0.454,-0.454,0,4837.0,138.283,-138.283,0,4.60493,0.0969596,-0.0969596,0,0.731146,0.0558291,-0.0558291,0,2021-11-01 23:15:50,2023-03-15 16:02:02,489.75070485155356 ppm,4.140133797137695
1252.01,233211762,PC,17h46m44.66s,266.686079,+70d47m04.21s,70.784502,-10.63,2.0,-2.0,0.0,26.99,2.0,-2.0,0.0,2459662.042876,0.000367,-0.000367,0,1.1219715,1.4e-06,-1.4e-06,0,0.8226121,0.048536,-0.048536,0,3997.6445916,78.284676,-78.284676,0,3.9968417,0.6692131,-0.6692131,0,1132.461295,,,,1479.5361862,,,,12.0623,0.006,-0.006,0,123.8346,,,0,5780.0,,,0,4.67672,0.325367,-0.325367,0,0.624,0.087,-0.087,0,2019-10-17 00:30:12,2023-03-15 10:10:02,984.1584345678831 ppm,3.4619365278756744
1346.01,219852882,PC,17h06m29.44s,256.622675,+68d50m35.89s,68.843303,-20.12,0.04,-0.04,0.0,89.886,0.043,-0.043,0.0,2459766.224945,0.002301,-0.002301,0,5.5025577,1.52e-05,-1.52e-05,0,3.1711008,0.1456203,-0.1456203,0,844.7022676,47.17633,-47.17633,0,2.7049797,0.2077039,-0.2077039,0,102.6644008,,,,811.847988,,,,10.7261,0.006,-0.006,0,115.45,0.322,-0.322,0,4965.0,124.0,-124.0,0,4.56,0.09,-0.09,0,0.784109,0.0494724,-0.0494724,0,2019-10-30 21:47:36,2023-03-15 10:10:02,473.3089662009353 ppm,2.6933620785841077
1446.01,294471966,PC,20h08m00.35s,302.001457,+51d21m42.47s,51.361796,9.093,0.045,-0.045,0.0,-25.93,0.052,-0.052,0.0,2458689.364498,0.002058,-0.002058,0,6.3170657,2.33e-05,-2.33e-05,0,2.4466954,0.2687947,-0.2687947,0,688.3375977,56.892185,-56.892185,0,2.4720516,0.3572045,-0.3572045,0,108.3220651,,,,822.8089031,,,,10.7502,0.006,-0.006,0,133.863,0.4375,-0.4375,0,5180.0,101.324,-101.324,0,4.54308,0.0765937,-0.0765937,0,0.83031,0.0398744,-0.0398744,0,2019-11-14 17:07:15,2023-03-15 10:10:02,345.90902353906444 ppm,2.2293809607642934
1449.01,356158613,FA,20h02m50.08s,300.708664,+39d40m06.14s,39.668371,146.31,0.044,-0.044,0.0,51.616,0.044,-0.044,0.0,2458713.009359,0.005507,-0.005507,0,,,,0,3.417725,0.349436,-0.349436,0,2167.3207374,475.2706,-475.2706,0,3.492429,0.6816561,-0.6816561,0,1.3124685,,,,272.9870031,,,,10.745,0.033,-0.033,0,56.3228,0.0867,-0.0867,0,5780.0,,,0,4.64751,0.0177883,-0.0177883,0,0.604385,0.0249697,-0.0249697,0,2019-11-14 17:07:15,2023-03-15 10:10:02,466.5565664500872 ppm,3.5657529767536142
1449.02,356158613,PC,20h02m50.08s,300.708664,+39d40m06.14s,39.668371,146.31,0.044,-0.044,0.0,51.616,0.044,-0.044,0.0,2458683.580594,0.00114,-0.00114,0,2.3691849,8.6e-06,-8.6e-06,0,1.6840374,0.5500199,-0.5500199,0,699.3113402,83.682495,-83.682495,0,1.614201,2.003733,-2.003733,0,427.9831307,,,,1160.0492093,,,,10.745,0.033,-0.033,0,56.3228,0.0867,-0.0867,0,5780.0,,,0,4.64751,0.0177883,-0.0177883,0,0.604385,0.0249697,-0.0249697,0,2019-11-14 17:07:15,2023-03-15 10:10:02,466.5565664500872 ppm,0.08269983210752097
4451.01,23229805,PC,18h19m02.51s,274.760444,+34d02m44.53s,34.045704,6.987,0.038,-0.038,0.0,140.7,0.042,-0.042,0.0,2459778.550072,0.001962,-0.001962,0,8.8517354,2.25e-05,-2.25e-05,0,4.3401879,0.114295,-0.114295,0,1034.8661285,37.222885,-37.222885,0,3.6624912,0.227147,-0.227147,0,190.2722086,,,,947.2477653,,,,8.5608,0.006,-0.006,0,87.8966,0.1805,-0.1805,0,6138.0,112.712,-112.712,0,4.43818,0.0769598,-0.0769598,0,1.07689,0.0452387,-0.0452387,0,2021-09-09 19:53:46,2023-03-15 10:10:02,271.7745170097632 ppm,3.6430691713360988
2441.02,219175972,PC,06h05m38.44s,91.410152,-51d40m46.61s,-51.679614,-55.154,0.055,-0.055,0.0,128.546,0.067,-0.067,0.0,2458325.908591,0.004313,-0.004313,0,5.5514857,4.36e-05,-4.36e-05,0,2.0186927,0.3861085,-0.3861085,0,1282.3227899,198.73074,-198.73074,0,2.0319062,0.2660694,-0.2660694,0,12.6719325,,,,481.205367,,,,12.8332,0.007,-0.007,0,84.5243,0.1908,-0.1908,0,3478.0,157.0,-157.0,0,4.76582,0.0069946,-0.0069946,0,0.46769,0.0140024,-0.0140024,0,2021-07-19 00:13:44,2023-03-13 12:03:19,1304.694244977043 ppm,1.8251197090007105
560.01,101011575,CP,08h38m45.19s,129.688303,-13d15m23.5s,-13.256527,-63.858,0.051,-0.051,0.0,38.374,0.041,-0.041,0.0,2459982.845399,0.000978,-0.000978,0,6.3980642,6.5e-06,-6.5e-06,0,2.004,0.137,-0.137,0,1656.0,53.3061,-53.3061,0,2.62025,0.21636,-0.21636,0,33.7178,,,,671.0,,,,8.5925,0.006,-0.006,0,31.5666,0.03205,-0.03205,0,4695.0,92.0,-92.0,0,4.5,0.2,-0.2,0,0.63,0.05,-0.05,0,2019-04-05 20:18:16,2023-03-10 16:02:01,125.37627927741062 ppm,2.5116725227457533
2120.01,389900760,PC,01h34m01.76s,23.507315,+65d30m50.36s,65.513988,306.282,0.065,-0.065,0.0,-215.531,0.078,-0.078,0.0,2458795.822874,0.000997,-0.000997,0,5.7998189,1.4e-05,-1.4e-05,0,1.014374,0.1012109,-0.1012109,0,8567.3390223,1317.3026,-1317.3026,0,2.6346124,0.3922637,-0.3922637,0,3.7367095,,,,354.6027378,,,,12.8233,0.007,-0.007,0,32.1755,0.05285,-0.05285,0,3179.0,157.0,-157.0,0,4.99978,0.0153626,-0.0153626,0,0.240233,0.0072819,-0.0072819,0,2020-07-29 05:13:33,2023-03-09 16:02:02,2797.118133884048 ppm,2.597539945048935
2128.01,21832928,PC,17h07m55.63s,256.9818,+32d06m19.09s,32.105303,-162.014,0.038,-0.038,0.0,-42.123,0.041,-0.041,0.0,2458987.266354,0.003391,-0.003391,0,16.3413889,0.0001279,-0.0001279,0,5.3764481,0.266067,-0.266067,0,372.0970618,23.872057,-23.872057,0,2.629079,0.1474621,-0.1474621,0,86.231465,,,,777.2060824,,,,6.6813,0.006,-0.006,0,36.578,0.03435,-0.03435,0,5991.11,101.692,-101.692,0,4.37711,0.0725906,-0.0725906,0,1.12506,0.042211,-0.042211,0,2020-07-29 05:13:34,2023-03-09 16:02:02,114.95661956525812 ppm,2.7364935966110284
2133.01,39200363,PC,17h24m58.52s,261.243831,+32d47m54.23s,32.798397,-17.882,0.036,-0.036,0.0,64.347,0.036,-0.036,0.0,2458985.882828,0.00124,-0.00124,0,3.8266587,1.59e-05,-1.59e-05,0,2.0605848,0.3131138,-0.3131138,0,1181.8154296,93.22662,-93.22662,0,2.4536347,1.5022432,-1.5022432,0,81.1071602,,,,765.3931102,,,,10.8571,0.006,-0.006,0,75.1973,0.1361,-0.1361,0,4175.0,123.3,-123.3,0,4.54,0.11,-0.11,0,0.716312,0.0671683,-0.0671683,0,2020-08-07 21:59:54,2023-03-09 16:02:02,1055.0207442989322 ppm,2.978067060978623
2266.01,8348911,PC,16h21m07.21s,245.28004,+31d34m37.35s,31.577041,47.468,0.069,-0.069,0.0,37.877,0.097,-0.097,0.0,2458957.9252,0.001651,-0.001651,0,2.326343,1.45e-05,-1.45e-05,0,1.2195051,0.2230184,-0.2230184,0,4153.6144436,670.6309,-670.6309,0,1.9763187,0.2668421,-0.2668421,0,15.1203939,,,,502.933455,,,,13.5042,0.008,-0.008,0,51.6004,0.1294,-0.1294,0,3244.0,157.0,-157.0,0,4.97167,0.0114808,-0.0114808,0,0.261162,0.0078626,-0.0078626,0,2020-09-30 13:26:55,2023-03-09 16:02:02,6022.553096272525 ppm,1.7604275574468646
2287.01,160077104,PC,14h51m00.19s,222.75079,+85d53m43.41s,85.895391,-94.746,0.037,-0.037,0.0,-37.743,0.034,-0.034,0.0,2458688.985794,0.002612,-0.002612,0,11.8120707,5.51e-05,-5.51e-05,0,3.3324162,0.3411802,-0.3411802,0,189.027556,16.786558,-16.786558,0,1.7481305,0.6981198,-0.6981198,0,154.3200348,,,,898.9288685,,,,8.5709,0.006,-0.006,0,94.9685,0.1886,-0.1886,0,6037.0,121.613,-121.613,0,4.32817,0.0746383,-0.0746383,0,1.20105,0.0548794,-0.0548794,0,2020-09-30 13:26:56,2023-03-09 16:02:02,184.04794253182075 ppm,2.3045229467308026
2289.01,82452140,PC,17h00m23.41s,255.097557,+39d43m48.9s,39.73025,4.347,0.057,-0.057,0.0,74.99,0.049,-0.049,0.0,2458964.279078,0.005848,-0.005848,0,63.39545,0.0007535,-0.0007535,0,5.1295954,0.5549604,-0.5549604,0,851.8694759,86.11641,-86.11641,0,3.3507179,0.3935614,-0.3935614,0,10.0390505,,,,453.9864688,,,,10.0011,0.006,-0.006,0,139.616,0.6075,-0.6075,0,5717.0,124.297,-124.297,0,4.43377,0.0752605,-0.0752605,0,1.0149601,0.0507136,-0.0507136,0,2020-09-30 13:26:56,2023-03-09 16:02:02,207.04290245573398 ppm,3.032298656796553
4572.01,154940895,PC,14h00m11.73s,210.048871,+88d36m43.57s,88.612103,111.901,0.049,-0.049,0.0,91.802,0.041,-0.041,0.0,2458822.701914,0.002761,-0.002761,0,13.4755461,7.14e-05,-7.14e-05,0,2.2763948,0.708666,-0.708666,0,1090.0934414,124.59899,-124.59899,0,1.5718719,1.375563,-1.375563,0,5.0549516,,,,382.427399,,,,11.9212,0.007,-0.007,0,61.7358,0.0897,-0.0897,0,3710.0,157.0,-157.0,0,4.7642,0.0070109,-0.0070109,0,0.469524,0.0140048,-0.0140048,0,2021-11-01 23:15:39,2023-03-09 16:02:02,746.0064050658501 ppm,2.704234258788043
4576.01,157667414,PC,18h20m54.44s,275.226841,+16d27m09.73s,16.452703,-0.658,0.102,-0.102,0.0,4.336,0.11,-0.11,0.0,2459010.844549,0.003487,-0.003487,0,10.4834062,6.56e-05,-6.56e-05,0,3.2981777,0.1975214,-0.1975214,0,1767.8841835,146.01807,-146.01807,0,3.5119412,0.3759256,-0.3759256,0,20.3357654,,,,541.6077626,,,,10.1658,0.006,-0.006,0,54.9588,0.1899,-0.1899,0,4271.0,127.626,-127.626,0,4.60188,0.110252,-0.110252,0,0.677846,0.0625503,-0.0625503,0,2021-11-01 23:15:41,2023-03-09 16:02:02,561.4564474263694 ppm,3.35035193725047
4632.01,336075472,PC,18h27m26.98s,276.862418,+45d27m16.16s,45.454489,32.536,0.038,-0.038,0.0,111.749,0.039,-0.039,0.0,2458712.448605,0.005742,-0.005742,0,63.1448519,0.000425,-0.000425,0,4.9925509,0.3329088,-0.3329088,0,1697.0188103,126.19228,-126.19228,0,2.8828549,0.6612263,-0.6612263,0,1.8139846,,,,295.9907568,,,,10.6329,0.006,-0.006,0,65.4707,0.09755,-0.09755,0,4152.0,121.771,-121.771,0,4.55825,0.111566,-0.111566,0,0.702045,0.0657186,-0.0657186,0,2021-11-19 00:35:17,2023-03-09 16:02:02,291.03877201824326 ppm,2.900794570787117
1696.01,470381900,CP,04h21m07.36s,65.280648,+48d49m11.39s,48.819831,12.93,0.127,-0.127,0.0,-19.178,0.078,-0.078,0.0,2459911.832125,0.00212,-0.00212,0,2.5005291,0.0003706,-0.0003706,0,0.8809865,0.3441977,-0.3441977,0,12579.3504758,1583.843,-1583.843,0,3.1713853,1.1981618,-1.1981618,0,13.8080731,,,,491.6465759,,,,13.9664,0.007,-0.007,0,64.9172,0.35625,-0.35625,0,3181.0,157.0,-157.0,0,4.94798,0.0080613,-0.0080613,0,0.280475,0.0085728,-0.0085728,0,2020-01-30 21:16:42,2023-03-06 16:02:02,5265.569574055247 ppm,3.959488700693587
1097.02,360630575,CP,12h39m06.21s,189.775859,-74d34m26.47s,-74.57402,-50.359,0.039,-0.039,0.0,-6.874,0.04,-0.04,0.0,2459344.461827,0.00261,-0.00261,0,13.9028391,0.0013871,-0.0013871,0,2.1264429,0.4109736,-0.4109736,0,647.2701039,70.93129,-70.93129,0,2.6136848,1.333298,-1.333298,0,77.4841883,,,,756.6987586,,,,8.7215,0.006,-0.006,0,79.5561,0.14855,-0.14855,0,5876.0,124.0,-124.0,0,4.48,0.08,-0.08,0,0.983215,0.0449925,-0.0449925,0,2022-03-24 22:19:26,2023-03-03 12:03:04,151.91903723933365 ppm,1.5280186608495385
1468.01,243185500,CP,01h06m36.93s,16.653872,+19d13m29.71s,19.224919,-41.465,0.227,-0.227,0.0,-222.697,0.103,-0.103,0.0,2459450.356025,0.00148,-0.00148,0,15.5324385,3.26e-05,-3.26e-05,0,1.7640717,0.2603204,-0.2603204,0,2937.4953214,149.57779,-149.57779,0,2.013576,0.5510085,-0.5510085,0,2.1399188,,,,308.4743596,,,,10.8858,0.008,-0.008,0,24.7399,0.0468,-0.0468,0,3382.0,157.0,-157.0,0,4.85532,0.0010873,-0.0010873,0,0.369306,0.010922,-0.010922,0,2019-12-05 16:42:06,2023-03-03 12:03:04,431.2369674043878 ppm,1.603078268555891
411.01,100990000,CP,03h39m16.69s,54.819538,-42d45m46.9s,-42.763028,-51.664,0.044,-0.044,0.0,-110.627,0.062,-0.062,0.0,2458386.189174,0.001208,-0.001208,0,9.5730706,2.75e-05,-2.75e-05,0,3.7949677,0.1640846,-0.1640846,0,370.8091141,19.648224,-19.648224,0,2.3053058,0.2454543,-0.2454543,0,186.024825,,,,941.9166541,,,,7.757,0.006,-0.006,0,62.7792,0.11585,-0.11585,0,6101.0,193.0,-193.0,0,4.38774,0.262054,-0.262054,0,1.11672,0.0480905,-0.0480905,0,2019-05-07 17:42:36,2023-03-03 12:03:04,81.23658793317438 ppm,2.1491681062856522
411.02,100990000,CP,03h39m16.69s,54.819538,-42d45m46.9s,-42.763028,-51.664,0.044,-0.044,0.0,-110.627,0.062,-0.062,0.0,2458385.72367,0.002045,-0.002045,0,4.040413,2.26e-05,-2.26e-05,0,3.5274466,0.2239146,-0.2239146,0,143.394396,12.183512,-12.183512,0,1.5473747,0.1454431,-0.1454431,0,587.586178,,,,1255.7050544,,,,7.757,0.006,-0.006,0,62.7792,0.11585,-0.11585,0,6101.0,193.0,-193.0,0,4.38774,0.262054,-0.262054,0,1.11672,0.0480905,-0.0480905,0,2019-05-17 18:40:33,2023-03-03 12:03:04,81.23658793317438 ppm,1.5108130158574553
4342.01,354944123,CP,21h37m33.46s,324.38942,-77d58m44.93s,-77.979147,120.399,0.043,-0.043,0.0,-91.425,0.043,-0.043,0.0,2458654.532426,0.001555,-0.001555,0,5.538329,3.8e-05,-3.8e-05,0,2.2263888,0.4187151,-0.4187151,0,1407.1118648,130.05675,-130.05675,0,2.2721409,1.1171762,-1.1171762,0,27.6818339,,,,585.0169701,,,,11.0318,0.007,-0.007,0,61.5204,0.1022,-0.1022,0,3883.0,157.0,-157.0,0,4.65275,0.0107329,-0.0107329,0,0.598175,0.0177148,-0.0177148,0,2021-07-28 19:58:06,2023-03-03 12:03:04,445.3869220568691 ppm,2.4048023292370346
4342.02,354944123,CP,21h37m33.46s,324.38942,-77d58m44.93s,-77.979147,120.399,0.043,-0.043,0.0,-91.425,0.043,-0.043,0.0,2458659.348023,0.00245,-0.00245,0,10.6886084,0.0001147,-0.0001147,0,2.6672245,0.3456824,-0.3456824,0,1501.1726341,162.0491,-162.0491,0,2.4642245,0.4968625,-0.4968625,0,11.5205083,,,,469.8807571,,,,11.0318,0.007,-0.007,0,61.5204,0.1022,-0.1022,0,3883.0,157.0,-157.0,0,4.65275,0.0107329,-0.0107329,0,0.598175,0.0177148,-0.0177148,0,2021-07-28 19:58:06,2023-03-03 12:03:04,445.3869220568691 ppm,2.4477428419138274
6088.01,122375047,KP,19h21m41.03s,290.420969,+37d51m05.96s,37.851656,25.284,0.033,-0.033,0.0,-30.711,0.037,-0.037,0.0,2459398.896348,0.005168,-0.005168,0,9.2866733,0.0001811,-0.0001811,0,3.2593808,0.5026776,-0.5026776,0,713.8494352,90.801575,-90.801575,0,2.6996251,0.5689298,-0.5689298,0,93.8814469,,,,793.897973,,,,11.3992,0.006,-0.006,0,218.562,0.9705,-0.9705,0,5511.0,101.51,-101.51,0,4.50367,0.070297,-0.070297,0,0.911823,0.0407035,-0.0407035,0,2023-03-02 20:05:26,2023-03-02 13:33:57,655.3052997019481 ppm,2.800059025254221
266.01,164767175,PC,01h44m50.22s,26.209253,-18d24m04.98s,-18.401384,-87.067,0.071,-0.071,0.0,-110.708,0.053,-0.053,0.0,2458382.33384,0.002047,-0.002047,0,10.7510107,5.14e-05,-5.14e-05,0,2.943424,0.6060479,-0.6060479,0,638.0928566,61.79254,-61.79254,0,2.3581827,1.7880001,-1.7880001,0,90.8412638,,,,787.3911722,,,,9.45661,0.006,-0.006,0,101.694,0.419,-0.419,0,5784.0,55.0,-55.0,0,4.438,,,0,0.918917,0.0420301,-0.0420301,0,2018-11-30 22:06:24,2023-03-02 12:02:52,181.39829684820603 ppm,3.4551294650526367
4361.01,334632624,PC,09h25m23.44s,141.347664,-15d55m19.73s,-15.922146,66.673,0.072,-0.072,0.0,-59.705,0.077,-0.077,0.0,2458520.648703,0.003476,-0.003476,0,741.4255896,0.0050121,-0.0050121,0,5.2428848,0.594259,-0.594259,0,498.0174143,48.264156,-48.264156,0,2.7683483,1.2324685,-1.2324685,0,0.6112359,,,,225.5131964,,,,8.6661,0.006,-0.006,0,98.2063,0.44725,-0.44725,0,5944.0,125.143,-125.143,0,4.30249,0.0780578,-0.0780578,0,1.22039,0.0575729,-0.0575729,0,2021-08-06 01:36:49,2023-03-02 12:02:52,100.49836247013191 ppm,3.87353783764153
5989.01,154437244,PC,08h24m24.54s,126.102246,+79d33m34.72s,79.559644,-13.514,0.033,-0.033,0.0,-10.31,0.04,-0.04,0.0,2459395.360784,0.005598,-0.005598,0,6.8669657,0.0001651,-0.0001651,0,3.8812584,0.4376662,-0.4376662,0,796.5543815,100.52029,-100.52029,0,3.5242338,0.3698337,-0.3698337,0,271.6138825,,,,1035.3989982,,,,11.0644,0.006,-0.006,0,272.599,1.6405,-1.6405,0,6173.0,126.376,-126.376,0,4.44273,0.083189,-0.083189,0,1.07955,0.0474874,-0.0474874,0,2022-12-01 23:00:55,2023-02-27 12:02:51,374.8791488385407 ppm,3.822155368375341
5991.01,230064711,PC,15h20m49.4s,230.205817,+67d10m02.92s,67.167478,46.747,0.046,-0.046,0.0,-95.854,0.046,-0.046,0.0,2458689.479623,0.003066,-0.003066,0,7.0893162,4.55e-05,-4.55e-05,0,3.3795425,0.3193845,-0.3193845,0,127.6112321,13.432013,-13.432013,0,1.6279088,0.2219266,-0.2219266,0,318.1431068,,,,1077.1479991,,,,8.77912,0.006,-0.006,0,105.85,0.2665,-0.2665,0,5983.0,121.421,-121.421,0,4.29138,0.0774248,-0.0774248,0,1.24177,0.0547161,-0.0547161,0,2022-12-01 23:00:55,2023-02-27 12:02:51,142.99202329292964 ppm,1.8431144849224803
6018.01,67881560,PC,00h37m23.31s,9.347123,+40d54m18.6s,40.905168,-50.997,0.077,-0.077,0.0,-73.356,0.126,-0.126,0.0,2459854.35292,0.003258,-0.003258,0,2.3322524,0.0004742,-0.0004742,0,1.4407556,0.4226833,-0.4226833,0,571.3138896,69.91328,-69.91328,0,1.902342,0.8688688,-0.8688688,0,267.3379607,,,,1031.2997377,,,,10.3337,0.006,-0.006,0,88.1971,0.5019,-0.5019,0,4983.53,97.1001,-97.1001,0,4.65066,0.0782335,-0.0782335,0,0.708945,0.0356834,-0.0356834,0,2022-12-15 22:35:24,2023-02-27 12:02:51,270.2929165013683 ppm,1.3602661498479554
1438.01,229650439,PC,18h43m41.71s,280.923784,+74d56m16.2s,74.937833,-23.084,0.039,-0.039,0.0,53.295,0.04,-0.04,0.0,2459901.727282,0.001193,-0.001193,0,5.1396634,9.1e-06,-9.1e-06,0,0.766,0.371,-0.371,0,680.0,253.072,-253.072,0,3.08154,0.373318,-0.373318,0,53.8627,,,,754.0,,,,10.3237,0.006,-0.006,0,110.513,0.25,-0.25,0,5374.0,183.0,-183.0,0,5.96065,0.332801,-0.332801,0,0.82,0.05,-0.05,0,2019-11-14 17:07:15,2023-02-27 10:10:02,327.68105374745096 ppm,3.0907146954140794
1438.02,229650439,PC,18h43m41.71s,280.923784,+74d56m16.2s,74.937833,-23.084,0.039,-0.039,0.0,53.295,0.04,-0.04,0.0,2459953.278936,0.001824,-0.001824,0,9.4280907,2.44e-05,-2.44e-05,0,1.355,0.302,-0.302,0,787.0,61.2734,-61.2734,0,2.37465,0.169083,-0.169083,0,13.1589,,,,530.0,,,,10.3237,0.006,-0.006,0,110.513,0.25,-0.25,0,5374.0,183.0,-183.0,0,5.96065,0.332801,-0.332801,0,0.82,0.05,-0.05,0,2020-02-21 21:35:16,2023-02-27 10:10:02,327.68105374745096 ppm,2.5234634983740203
1440.01,233617847,PC,18h55m10.69s,283.794562,+64d31m52.93s,64.53137,5.121,0.119,-0.119,0.0,7.189,0.084,-0.084,0.0,2459956.401035,0.005402,-0.005402,0,15.5174519,0.0001366,-0.0001366,0,5.322,0.731,-0.731,0,434.0,18.5805,-18.5805,0,2.43592,0.167012,-0.167012,0,207.048,,,,1056.0,,,,9.80972,0.008,-0.008,0,237.152,2.6445,-2.6445,0,5780.0,,,0,4.438,,,0,1.34,0.08,-0.08,0,2019-11-14 17:07:15,2023-02-27 10:10:02,12358.026776509125 ppm,2.473630112139018
1716.01,14336130,PC,07h00m20s,105.083329,+56d49m27.1s,56.824194,50.84,0.088,-0.088,0.0,-55.918,0.062,-0.062,0.0,2459959.217063,0.003091,-0.003091,0,8.0823313,4.03e-05,-4.03e-05,0,3.26,0.57,-0.57,0,555.0,30.4763,-30.4763,0,2.77252,0.182718,-0.182718,0,160.826,,,,992.0,,,,8.82897,0.006,-0.006,0,104.158,0.81,-0.81,0,5878.6,140.7,-140.7,0,4.28,0.08,-0.08,0,1.24,0.07,-0.07,0,2020-02-19 23:47:13,2023-02-27 10:10:02,154.08425067138174 ppm,2.8384909524001634
2076.03,27491137,CP,14h29m34.08s,217.392016,+39d47m25.44s,39.790399,-118.228,0.036,-0.036,0.0,-6.973,0.048,-0.048,0.0,2459673.364369,0.001371,-0.001371,0,21.0153047,5.72e-05,-5.72e-05,0,4.315,0.518,-0.518,0,2072.0,1.23514,-1.23514,0,3.78219,0.24189,-0.24189,0,28.033,,,,641.0,,,,8.3745,0.006,-0.006,0,41.9091,0.0527,-0.0527,0,5149.6,81.7,-81.7,0,4.6,0.09,-0.09,0,0.77,0.05,-0.05,0,2023-02-23 20:51:48,2023-02-24 12:02:44,149.28158683736083 ppm,3.8470249020622713
2494.02,282576340,PC,06h00m38.29s,90.159529,+00d07m53.34s,0.131482,15.569,0.06,-0.06,0.0,-66.913,0.057,-0.057,0.0,2459224.849091,0.004474,-0.004474,0,2.4087648,2.07e-05,-2.07e-05,0,1.881,0.397,-0.397,0,590.0,3.19352,-3.19352,0,2.23597,0.214017,-0.214017,0,415.189,,,,1257.0,,,,10.7202,0.006,-0.006,0,152.866,0.875,-0.875,0,5376.0,129.068,-129.068,0,4.49858,0.0806247,-0.0806247,0,0.9,0.05,-0.05,0,2021-04-07 21:45:06,2023-02-24 12:02:44,457.15384255040414 ppm,2.3944049456440344
1444.01,258514800,CP,20h21m53.98s,305.474925,+70d56m37.34s,70.943705,46.402,0.035,-0.035,0.0,-20.689,0.034,-0.034,0.0,2458711.365492,0.000734,-0.000734,0,0.4702801,5.9e-06,-5.9e-06,0,1.4108647,0.1461489,-0.1461489,0,214.192245,14.593391,-14.593391,0,1.5890513,0.2088983,-0.2088983,0,5028.509646,,,,2147.7294459,,,,10.1522,0.006,-0.006,0,125.463,0.336,-0.336,0,5466.0,121.494,-121.494,0,4.48625,0.0772158,-0.0772158,0,0.92499,0.0470452,-0.0470452,0,2019-11-14 17:07:15,2023-02-24 10:10:01,283.2557443006032 ppm,1.5414312128777679
1437.01,198356533,PC,17h04m33.3s,256.138751,+56d50m33.18s,56.842549,10.709,0.032,-0.032,0.0,-20.199,0.038,-0.038,0.0,2459906.552227,0.002449,-0.002449,0,18.84101,8.65e-05,-8.65e-05,0,5.82,0.815,-0.815,0,280.0,11.2879,-11.2879,0,2.11414,0.106412,-0.106412,0,104.735,,,,891.0,,,,8.69378,0.006,-0.006,0,103.297,0.183,-0.183,0,6093.0,124.709,-124.709,0,4.32207,0.0785303,-0.0785303,0,1.22,0.05,-0.05,0,2019-11-14 17:07:15,2023-02-18 12:02:47,216.41102445938733 ppm,2.153690257411324
